id,unit,view,evidence,between_subject_spread,spread_known,measured_pipeline_noise,measured_within_person_rsd,apriori_yaw,apriori_pitch,apriori_roll,measured_yaw_ortho,measured_pitch_ortho,measured_roll_ortho,measured_yaw_persp1m,measured_pitch_persp1m,measured_roll_persp1m,disc_measured_ortho_0.5,pose_err_measured_ortho_0.5,disc_measured_ortho_3.0,pose_err_measured_ortho_3.0,disc_measured_ortho_8.0,pose_err_measured_ortho_8.0,disc_measured_persp1m_0.5,pose_err_measured_persp1m_0.5,disc_measured_persp1m_3.0,pose_err_measured_persp1m_3.0,disc_measured_persp1m_8.0,pose_err_measured_persp1m_8.0,disc_as_shipped_0.5,verdict_as_shipped_0.5,informative_as_shipped_0.5,informative_measured_0.5,disc_as_shipped_3.0,verdict_as_shipped_3.0,informative_as_shipped_3.0,informative_measured_3.0,disc_as_shipped_8.0,verdict_as_shipped_8.0,informative_as_shipped_8.0,informative_measured_8.0
upper_vermilion_height,mm,frontal,conventional,0.06,True,0.0025016903355843463,,0.0,0.001519224698779198,0.0,9.418592507961509e-05,0.004341204441673163,8.881784197001253e-17,9.04551206625466e-05,0.00639533505554585,1.4063355850837692e-05,2.5096424040855254,0.02377654096148285,1.7279939022127635,0.034632106064485864,1.063853411297578,0.0563432362704919,1.7088425523195905,0.03502224920011849,1.174776824843475,0.05101222464950659,0.7226314879286346,0.08299217554828282,6.9070487094971424,separates individuals well,True,True,4.849513465827471,separates individuals well,True,True,3.0194688533155953,separates individuals well,True,False
lower_vermilion_height,mm,frontal,conventional,0.06,True,0.0012232914170527901,,0.0,0.001519224698779198,0.0,9.418592507961509e-05,0.004341204441673252,8.881784197001253e-17,9.525069391531114e-05,0.006603866135901258,1.4063355850660927e-05,2.5201624507995324,0.02377654096148334,1.7314166391672758,0.03463210606448658,1.0646506555405622,0.056343236270493056,1.6581441120870857,0.03616434980569667,1.138736604871894,0.052675769795656,0.7000567265253719,0.08569860977557464,7.135877264263099,separates individuals well,True,True,4.92675177720046,separates individuals well,True,True,3.037842687879926,separates individuals well,True,False
cupids_bow_peak_height_l,mm,frontal,conventional,0.06,True,0.005506102206142726,,0.0,0.001519224698779198,0.0,0.0,0.023153090355590676,0.0015192246987792164,0.0037330161479370502,0.02004883941767647,0.0015850211035515823,0.4718083881053839,0.12705101477164943,0.3240788845717397,0.18505821457798416,0.1992541528059337,0.30107261419065373,0.5350484638098194,0.11200411656314829,0.36756980269607226,0.16314141113956535,0.22601159397779164,0.2654160002923995,6.014487642329848,separates individuals well,True,False,4.508165244581439,separates individuals well,True,False,2.9314817666623365,separates individuals,True,False
cupids_bow_peak_height_r,mm,frontal,conventional,0.06,True,0.00612090796913714,,0.0,0.001519224698779198,0.0,0.0,0.023153090355590676,0.0015192246987789798,0.0037330161479362045,0.02004883941767647,0.0015850211035520051,0.4717041499984395,0.12705101477164935,0.3240450969385777,0.18505821457798405,0.19924629918467587,0.3010726141906535,0.5348964553552711,0.11200411656314763,0.36752050738757885,0.16314141113956437,0.2260001327114676,0.26541600029239787,5.809461178238292,separates individuals well,True,False,4.419864292524003,separates individuals well,True,False,2.906786141878869,separates individuals,True,False
commissure_height_l,ratio,frontal,conventional,,False,0.012199629854817534,,0.019,0.01,0.005,0.0015422876596835504,0.19535489683239865,0.0015192246987805183,0.23700691307370256,1.1887351880137467,0.0020629409292522737,,,,,,,,,,,,,,spread between people unknown,,,,spread between people unknown,,,,spread between people unknown,,
commissure_height_r,ratio,frontal,conventional,,False,4.419958216109165,,0.019,0.01,0.005,nan,nan,nan,0.04770253795196525,0.24062495236415163,0.0022489251044922947,,,,,,,,,,,,,,spread between people unknown,,,,spread between people unknown,,,,spread between people unknown,,
upper_lip_projection,mm,profile,conventional,0.06,True,0.010195774176825366,,0.019,0.01,0.005,0.0014948780358906145,0.0015786197969720824,2.547810055533599e-05,0.001487497522862023,0.0015786197969720824,0.0006834394223744813,3.8278487775203502,0.011905430979377317,2.982654948914186,0.01734104843463727,2.000125853420258,0.02821228334515717,3.7280866869136324,0.012452490409699195,2.8836278300609712,0.018137876713619317,1.921819540160415,0.02950864932145956,0.4952828002256766,uninformative: this photograph contributes more variance than this person does,False,True,0.3406729825750948,uninformative: this photograph contributes more variance than this person does,False,True,0.2096177537622507,uninformative: this photograph contributes more variance than this person does,False,True
nasal_dorsal_deviation,deg,frontal,conventional,,False,0.007758192760527227,,0.5,0.05,0.01,0.7908829548210008,0.0,0.0,0.7951761635505463,0.0,0.02824457312933575,,,,,,,,,,,,,,spread between people unknown,,,,spread between people unknown,,,,spread between people unknown,,
alar_base_intercanthal_ratio,ratio,frontal,pose_invariant_ratio,,False,0.00038668926549535406,,0.0001519224698779198,0.0,0.0,1.2688263138573217e-17,0.0,1.2688263138573217e-17,4.23519689303313e-05,0.0008727453588172837,0.0,,,,,,,,,,,,,,spread between people unknown,,,,spread between people unknown,,,,spread between people unknown,,
nasal_tip_rotation,deg,profile,conventional,,False,0.03725824680705172,,0.15,1.0,0.05,0.039856685255061565,1.0000000000000022,0.039599113156869946,0.05144311767039476,1.0000000000000022,0.03950598770815113,,,,,,,,,,,,,,spread between people unknown,,,,spread between people unknown,,,,spread between people unknown,,
midface_projection,mm,profile,conventional,0.06,True,0.0010167631739717842,,0.02,0.08,0.01,0.0015192246987791869,0.1258949288085245,0.0,0.0015157475214571114,0.1258949288085245,0.003080347034554687,0.08703114088055143,0.6894076549935773,0.0597509337710413,1.0041678925493718,0.0367267035545293,1.633688367660961,0.08700513417559039,0.6896137262863112,0.059733078935679376,1.0044680490304332,0.03671572883627675,1.634176694518677,0.13191353974015727,uninformative: this photograph contributes more variance than this person does,False,False,0.0905648596129429,uninformative: this photograph contributes more variance than this person does,False,False,0.05566691460489264,uninformative: this photograph contributes more variance than this person does,False,False
chin_height,mm,profile,conventional,0.06,True,0.0003324820195489259,,0.0,0.001519224698779198,0.0,8.227811774221476e-06,3.2805618450787127e-17,0.0015108706577852907,0.0001132863950835433,3.2805618450787127e-17,0.0027734011970117103,7.246542589250068,0.008273132354186388,4.977208163067125,0.012050365006409398,3.0600302316816217,0.01960483031085542,3.9467208199791006,0.015198857941328246,2.7099488370706517,0.022138142849955814,1.6658223141102841,0.03601671266721096,7.206865106181724,separates individuals well,True,True,4.9499330597735645,separates individuals well,True,True,3.043253389264504,separates individuals well,True,True
labiomental_sulcus_depth,mm,profile,conventional,0.06,True,0.001199131523778967,,0.019,0.01,0.005,0.0010868364004704473,0.007150219080402968,0.0004487080102709164,0.0010805690601397404,0.007150219080402968,0.0017063241519554694,1.5114829804338297,0.03967799785148535,1.037953288673306,0.05779363079958219,0.6380769697459554,0.09402489669577588,1.474137541539502,0.04068409725078786,1.0122958105861528,0.05925908118466996,0.6223000853706429,0.09640904905243416,0.4970218062133061,uninformative: this photograph contributes more variance than this person does,False,True,0.34123733437073106,uninformative: this photograph contributes more variance than this person does,False,True,0.20974901929061848,uninformative: this photograph contributes more variance than this person does,False,False
ramus_body_ratio_l,ratio,profile,requires_3d,,False,0.00019178538270863787,,0.019,0.01,0.005,0.02113867205525124,0.0,0.006459807942139652,0.016407744544273736,0.0005245336387042327,0.007328467398917534,,,,,,,,,,,,,,spread between people unknown,,,,spread between people unknown,,,,spread between people unknown,,
ramus_body_ratio_r,ratio,profile,requires_3d,,False,0.00019178538270863787,,0.019,0.01,0.005,0.02113867205525124,0.0,0.006459807942139652,0.026070809013588863,0.00076427244819502,0.004403641809388579,,,,,,,,,,,,,,spread between people unknown,,,,spread between people unknown,,,,spread between people unknown,,
